# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
6.60000000000000e-01 2.46296350610146e-10 1.16681707810711e-10 -4.12504413387845e+04 -1.99045088820447e+04 -9.96991704070311e-01 -3.18926928690050e+01 4.12504413387847e+04 1.99045088820447e+04 4.40040467754158e-10 1.60423513694873e-10 7.20903749747556e+00 2.59396079303713e+01 9.96991704042890e-01 3.18926928689248e+01 -7.20903749736722e+00 -2.59396079303123e+01 2.94405883943664e-10 -7.10678443656700e-11
6.80000000000000e-01 3.01119432965728e-10 5.89558104343738e-11 -4.28802503575135e+04 -2.15518319435662e+04 1.80697799202331e+01 -4.00868226476620e+01 4.28802503575137e+04 2.15518319435662e+04 4.87072604379504e-10 1.05618979309419e-10 -9.26786267359106e+00 3.48334812212711e+01 -1.80697799202242e+01 4.00868226475422e+01 9.26786267372295e+00 -3.48334812212410e+01 3.31255468361860e-10 -1.03988327679593e-10
7.00000000000000e-01 3.72289001080201e-10 5.14805814876105e-11 -4.30370264820368e+04 -2.37830063385331e+04 3.27548313146914e+01 -2.51332429793899e+01 4.30370264820371e+04 2.37830063385331e+04 5.51594141288851e-10 9.59092517893130e-11 -2.34826240366397e+01 3.01834621085029e+01 -3.27548313146337e+01 2.51332429792517e+01 2.34826240368016e+01 -3.01834621084857e+01 3.83092725377706e-10 -1.10673924493417e-10
7.20000000000000e-01 4.25769871092228e-10 9.20457330240381e-11 -4.25075981788668e+04 -2.51650978492915e+04 3.11783079372381e+01 -1.41240526025382e+01 4.25075981788670e+04 2.51650978492915e+04 6.04528196129073e-10 1.30076987482753e-10 -3.27156751562476e+01 2.36007769270961e+01 -3.11783079371257e+01 1.41240526024115e+01 3.27156751564406e+01 -2.36007769270690e+01 4.27000029961676e-10 -8.67057596405851e-11
7.40000000000000e-01 4.30680802363386e-10 1.54581533332811e-10 -4.25053373751653e+04 -2.64291114849602e+04 3.66297040970888e+01 -7.65199496969463e-01 4.25053373751655e+04 2.64291114849602e+04 6.18297162221204e-10 1.89951011104948e-10 -4.37842267615939e+01 4.17253047838436e+00 -3.66297040969620e+01 7.65199496882019e-01 4.37842267617836e+01 -4.17253047832790e+00 4.44294673992592e-10 -4.99362188566540e-11
7.60000000000000e-01 3.90928269720642e-10 1.89995750905212e-10 -4.20679386401054e+04 -2.85536534766102e+04 1.38331681402090e+01 2.10887924920053e+01 4.20679386401056e+04 2.85536534766103e+04 5.87641253789195e-10 2.34410661857415e-10 -1.72564212458595e+01 -2.10581725027248e+01 -1.38331681401087e+01 -2.10887924920651e+01 1.72564212460158e+01 2.10581725027847e+01 4.42509137925584e-10 -2.35202138251538e-11
7.80000000000000e-01 3.53203772767457e-10 1.82303518204235e-10 -4.03564309666297e+04 -3.03544456424970e+04 -1.30321772307712e+01 -2.66718005042712e+00 4.03564309666299e+04 3.03544456424971e+04 5.49966471002082e-10 2.38714048925917e-10 1.26390839728022e+01 7.64756249510325e+00 1.30321772308394e+01 2.66718005035766e+00 -1.26390839726807e+01 -7.64756249506440e+00 4.38319663844930e-10 -7.32424408912331e-12
8.00000000000000e-01 3.41198485522015e-10 1.60883209826466e-10 -3.83155167139625e+04 -3.10490157410900e+04 2.22324289561953e+00 -2.61046810283339e+01 3.83155167139626e+04 3.10490157410901e+04 5.36173654208889e-10 2.26333229141265e-10 -7.55245908516682e+00 4.09978512054040e+01 -2.22324289557087e+00 2.61046810282295e+01 7.55245908527349e+00 -4.09978512054041e+01 4.33239417849830e-10 5.14104210779750e-12
8.20000000000000e-01 3.45617917578340e-10 1.45270063683460e-10 -3.67025708904104e+04 -3.10237331925959e+04 1.91642912577445e+01 -2.70266547780298e+01 3.67025708904105e+04 3.10237331925960e+04 5.37511456587778e-10 2.23329052057269e-10 -4.45341771496725e+01 4.04952932837951e+01 -1.91642912577003e+01 2.70266547778844e+01 4.45341771497791e+01 -4.04952932838413e+01 4.26554464485391e-10 1.37391057992290e-11
8.40000000000000e-01 3.56923780794064e-10 1.38762924337944e-10 -3.54262667184486e+04 -3.07839355503429e+04 3.89235643904502e+01 -2.01749923282406e+01 3.54262667184487e+04 3.07839355503430e+04 5.36232400243084e-10 2.29601830143592e-10 -6.70863066422874e+01 1.05789517217081e+01 -3.89235643903983e+01 2.01749923280473e+01 6.70863066424145e+01 -1.05789517218079e+01 4.19478719698189e-10 1.73055538234013e-11
8.60000000000000e-01 3.69912350929633e-10 1.40771393648602e-10 -3.45037960749195e+04 -3.01141619114413e+04 4.38407003605813e+01 1.19696050005677e+01 3.45037960749195e+04 3.01141619114414e+04 5.31010835012621e-10 2.34220032453947e-10 -5.70482445342847e+01 -2.50235799402836e+01 -4.38407003604951e+01 -1.19696050008015e+01 5.70482445344578e+01 2.50235799401441e+01 4.16246205186636e-10 1.62861487910475e-11
8.80000000000000e-01 3.81814571911794e-10 1.51039763123925e-10 -3.44421174505334e+04 -2.94151529742605e+04 1.27665567917453e+01 2.49133837657031e+01 3.44421174505334e+04 2.94151529742606e+04 5.28967102600745e-10 2.38245528388290e-10 -2.56919710922775e+01 -3.47792667413384e+01 -1.27665567916114e+01 -2.49133837659605e+01 2.56919710924997e+01 3.47792667411857e+01 4.16914247493673e-10 1.60137949358976e-11
