# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
9.00000000000000e-01 4.85599345239018e+05 -2.21343977540060e+05 1.44960265347517e+02 4.72209627197894e+02 -7.13898692054341e+02 -8.23358427239458e+02 1.44960265347346e+02 4.72209627197885e+02 4.85541733732852e+05 -2.21399051537657e+05 7.52046494206067e+01 2.67505938558198e+02 -7.13898692054195e+02 -8.23358427239546e+02 7.52046494204930e+01 2.67505938558264e+02 4.89345251996077e+05 -2.10016256020714e+05
9.20000000000000e-01 5.02134628515465e+05 -2.14182002514468e+05 -1.66894914327705e+02 4.29255355603654e+02 -3.02769866260452e+02 -1.64269865014731e+03 -1.66894914327884e+02 4.29255355603636e+02 5.02122769777304e+05 -2.14310036375623e+05 -1.78175117833718e+02 1.91080330450548e+02 -3.02769866260282e+02 -1.64269865014736e+03 -1.78175117833833e+02 1.91080330450568e+02 5.03881067448477e+05 -2.02596273541601e+05
9.40000000000000e-01 5.11779690374364e+05 -2.00541275815872e+05 -2.98738667166699e+02 2.40239578457030e+02 6.55843487180943e+02 -1.64004731687037e+03 -2.98738667166854e+02 2.40239578457014e+02 5.11859492957683e+05 -2.00636164487657e+05 -2.51714507088037e+02 6.98835679051780e+01 6.55843487181122e+02 -1.64004731687040e+03 -2.51714507088166e+02 6.98835679051864e+01 5.12302748670261e+05 -1.89873346030541e+05
9.60000000000000e-01 5.14709458282729e+05 -1.89880122315882e+05 -2.91255899092040e+02 8.39287492215893e+01 9.11256687968482e+02 -9.27480049067934e+02 -2.91255899092211e+02 8.39287492215698e+01 5.14780248949541e+05 -1.89922866784994e+05 -3.40069794952140e+02 -1.32667134271391e+01 9.11256687968659e+02 -9.27480049067957e+02 -3.40069794952241e+02 -1.32667134271568e+01 5.14337977806510e+05 -1.79966015513943e+05
9.80000000000000e-01 5.19265486549169e+05 -1.81968883217230e+05 -2.23690686573097e+02 1.84761011967423e+00 5.64304011088531e+02 -7.76319151530716e+02 -2.23690686573268e+02 1.84761011963163e+00 5.19359034552988e+05 -1.82010666470905e+05 -4.02342587682864e+02 -2.54724620222936e+02 5.64304011088694e+02 -7.76319151530719e+02 -4.02342587682977e+02 -2.54724620222954e+02 5.18567957654993e+05 -1.73919902381015e+05
1.00000000000000e+00 5.23778595809717e+05 -1.69257349229939e+05 -1.81826580941521e+02 -1.62269538842873e+01 6.75413143127259e+02 -9.72228204389510e+02 -1.81826580941714e+02 -1.62269538843121e+01 5.23889085488470e+05 -1.69202965568972e+05 -1.51356611564303e+02 -5.06804295164714e+02 6.75413143127423e+02 -9.72228204389536e+02 -1.51356611564398e+02 -5.06804295164745e+02 5.25085406245639e+05 -1.61874270774662e+05
1.02000000000000e+00 5.20045769297738e+05 -1.54107972721239e+05 -1.27809747272477e+02 -6.43626937761757e+01 9.02901757114902e+02 -8.13065352610984e+02 -1.27809747272671e+02 -6.43626937762434e+01 5.20029290786971e+05 -1.54013806557596e+05 1.83608597195598e+02 -3.76805002467777e+02 9.02901757115086e+02 -8.13065352610997e+02 1.83608597195492e+02 -3.76805002467790e+02 5.21739782817776e+05 -1.44391697618018e+05
1.04000000000000e+00 5.08628550126666e+05 -1.45561616914920e+05 -1.47765394493769e+01 -8.72606036026130e+00 9.59808068031305e+02 -6.38923799980920e+02 -1.47765394495514e+01 -8.72606036033955e+00 5.08555229053097e+05 -1.45568789594418e+05 2.22870516894905e+02 -1.24486089436394e+02 9.59808068031468e+02 -6.38923799980919e+02 2.22870516894810e+02 -1.24486089436419e+02 5.07502870760135e+05 -1.35142053534165e+05
1.06000000000000e+00 4.97470554116129e+05 -1.46048112609019e+05 -4.71765866861685e+01 1.50422242636840e+02 1.01239712103495e+03 -4.43302798103304e+02 -4.71765866863523e+01 1.50422242636744e+02 4.97448515606805e+05 -1.46124559549051e+05 1.44851588153910e+02 3.56550042267154e+01 1.01239712103513e+03 -4.43302798103293e+02 1.44851588153821e+02 3.56550042266882e+01 4.94686796745423e+05 -1.38123020457792e+05
1.08000000000000e+00 4.90176307207244e+05 -1.51847747500902e+05 -2.32644595208662e+02 1.67770158229571e+02 9.54571347451614e+02 -2.25538773104920e+02 -2.32644595208837e+02 1.67770158229490e+02 4.90223795884057e+05 -1.51916100353913e+05 -4.04522384279541e+01 1.05201949949343e+02 9.54571347451770e+02 -2.25538773104889e+02 -4.04522384280349e+01 1.05201949949320e+02 4.88436761108689e+05 -1.45817986063096e+05
